timestamps,TP9,AF7,AF8,TP10,Right AUX
1711168452.460,-9.766,28.320,7.324,29.297,-4.395
1711168452.464,-0.977,33.691,11.230,25.391,76.172
1711168452.468,65.918,29.785,8.301,37.109,31.250
1711168452.472,80.078,25.391,0.000,38.574,-3.418
1711168452.476,15.625,22.949,-1.465,43.945,35.645
1711168452.479,-2.930,17.578,0.000,56.641,17.090
1711168452.483,56.152,15.137,-0.488,41.504,-26.367
1711168452.487,62.012,19.043,0.488,30.762,-7.324
1711168452.491,4.883,16.113,5.371,40.527,28.809
1711168452.495,24.902,9.277,23.438,43.945,46.387
1711168452.499,2.930,11.230,27.344,37.109,35.645
1711168452.503,55.664,17.578,26.367,32.227,-5.859
1711168452.507,83.984,9.277,26.855,43.457,-13.672
1711168452.511,23.926,10.254,20.508,37.109,19.043
1711168452.515,-19.531,16.602,17.090,41.992,13.184
1711168452.519,39.062,7.812,17.090,49.316,-16.602
1711168452.522,78.125,12.207,17.090,31.738,2.441
1711168452.526,43.457,13.672,19.043,35.156,41.504
1711168452.530,11.230,9.766,19.043,45.898,32.227
1711168452.534,24.414,12.207,17.090,27.344,89.355
1711168452.538,59.082,9.277,15.137,22.461,102.051
1711168452.542,52.246,10.254,16.602,43.457,49.316
1711168452.546,-0.977,8.789,20.508,39.551,63.477
1711168452.550,-1.465,7.812,18.066,33.691,57.617
1711168452.554,73.730,11.230,16.602,41.504,25.391
1711168452.558,76.660,11.719,20.020,32.227,56.641
1711168452.561,3.906,10.742,23.926,22.949,65.918
1711168452.565,-6.348,10.742,25.391,39.062,20.508
1711168452.569,35.645,16.602,20.996,53.223,-0.488
1711168452.573,41.504,17.090,19.043,52.734,11.230
1711168452.577,-9.766,15.137,20.020,39.551,26.367
1711168452.581,-32.715,14.160,17.090,41.992,16.113
1711168452.585,4.883,0.977,15.137,30.273,24.902
1711168452.589,35.156,0.977,15.137,0.000,69.336
1711168452.593,22.949,3.418,18.066,0.000,60.547
1711168452.597,-4.395,2.441,20.508,0.000,33.691
1711168452.601,5.371,4.395,21.973,0.000,48.340
1711168452.604,63.477,4.395,22.949,0.000,26.855
1711168452.608,82.031,5.371,24.414,0.000,14.648
1711168452.612,21.484,12.207,21.484,0.000,15.625
1711168452.616,16.113,17.090,21.484,0.000,11.719
1711168452.620,82.520,15.137,23.438,0.000,11.230
1711168452.624,86.426,14.648,21.973,0.000,31.738
1711168452.628,30.762,13.184,21.973,0.000,30.273
1711168452.632,19.531,13.184,23.438,0.000,34.668
1711168452.636,78.125,14.648,24.414,45.898,73.242
1711168452.640,101.562,16.113,23.926,39.551,80.566
1711168452.644,41.504,17.578,24.414,41.016,45.410
1711168452.647,36.621,13.672,25.391,31.738,18.555
1711168452.651,83.984,15.625,27.344,27.344,20.508
1711168452.655,110.352,19.043,29.297,34.668,21.484
1711168452.659,95.215,19.043,28.320,44.922,83.984
1711168452.663,53.223,23.438,30.762,59.570,41.992
1711168452.667,55.176,19.531,33.203,48.828,-14.648
1711168452.671,103.027,17.090,32.715,45.410,14.648
1711168452.675,108.398,17.090,31.250,52.246,33.203
1711168452.679,58.105,14.160,30.762,45.410,47.363
1711168452.683,59.570,18.555,29.785,44.922,0.000
1711168452.687,119.141,24.902,30.273,59.082,-12.695
1711168452.690,133.301,29.297,27.832,67.871,-19.531
1711168452.694,86.914,27.344,24.902,47.852,2.441
1711168452.698,66.406,28.320,24.414,58.105,72.266
1711168452.702,99.609,28.320,29.785,59.570,37.109
1711168452.706,133.301,33.203,32.715,53.223,19.043
1711168452.710,113.770,43.457,30.273,54.199,39.551
1711168452.714,88.379,32.715,34.668,37.109,3.418
1711168452.718,97.656,35.156,34.668,39.062,-2.930
1711168452.722,136.230,41.016,35.645,40.039,-9.766
1711168452.726,125.977,33.691,36.133,45.898,14.648
1711168452.729,0.000,35.645,0.000,71.289,52.734
1711168452.733,0.000,35.645,0.000,72.266,66.406
1711168452.737,0.000,28.320,0.000,60.547,82.031
1711168452.741,0.000,28.320,0.000,57.129,62.988
1711168452.745,0.000,24.414,0.000,60.059,16.113
1711168452.749,0.000,16.113,0.000,53.223,17.090
1711168452.753,0.000,10.254,0.000,51.270,47.852
1711168452.757,0.000,-2.930,0.000,52.734,39.062
1711168452.761,0.000,-9.766,0.000,47.852,13.672
1711168452.765,0.000,-10.254,0.000,51.270,27.832
1711168452.769,0.000,-22.461,0.000,59.570,9.277
1711168452.772,0.000,-24.902,0.000,38.086,48.828
1711168452.776,77.148,-21.973,70.312,13.672,63.477
1711168452.780,91.797,-23.926,70.801,31.250,10.254
1711168452.784,126.465,-25.879,72.754,63.477,19.043
1711168452.788,105.957,-21.484,72.754,63.965,57.617
1711168452.792,59.082,-20.020,78.613,49.805,30.273
1711168452.796,33.691,-15.137,77.148,54.199,15.625
1711168452.800,70.312,-17.578,71.777,64.453,35.645
1711168452.804,87.891,-21.484,72.754,57.617,62.500
1711168452.808,38.086,-15.625,64.941,64.941,35.156
1711168452.811,17.090,-6.836,58.594,59.082,-37.598
1711168452.815,49.316,2.930,57.617,42.480,11.719
1711168452.819,95.215,5.371,56.152,61.523,19.043
1711168452.823,114.746,10.254,54.199,78.613,36.621
1711168452.827,54.199,9.766,56.152,58.105,88.867
1711168452.831,27.344,10.254,61.523,53.223,67.871
1711168452.835,59.570,13.184,65.430,55.176,2.930
1711168452.839,81.543,13.672,63.965,46.875,-38.574
1711168452.843,44.434,19.531,58.594,46.387,-4.883
1711168452.847,9.766,11.719,57.617,40.527,27.832
1711168452.851,28.320,12.695,57.617,45.410,4.395
1711168452.854,50.781,19.531,46.875,37.598,0.488
1711168452.858,25.879,3.906,42.969,27.832,102.051
1711168452.862,-25.391,-1.953,49.316,3.906,46.875
1711168452.866,-27.832,13.672,50.293,-21.973,-3.418
1711168452.870,0.000,4.883,0.000,-33.691,20.508
1711168452.874,0.000,-13.184,0.000,-63.477,7.324
1711168452.878,0.000,-18.555,0.000,-80.078,12.207
1711168452.882,0.000,-18.066,0.000,-107.910,17.090
1711168452.886,0.000,-17.578,0.000,-123.535,44.434
1711168452.890,0.000,-20.020,0.000,-140.625,49.316
1711168452.893,0.000,-21.973,0.000,-164.062,26.367
1711168452.897,0.000,-30.762,0.000,-171.387,43.457
1711168452.901,0.000,-33.691,0.000,-164.062,24.414
1711168452.905,0.000,-25.391,0.000,-177.246,38.086
1711168452.909,0.000,-20.020,0.000,-186.035,41.992
1711168452.913,0.000,-21.484,0.000,-175.293,68.848
1711168452.917,-6.836,-15.625,42.480,-160.645,111.328
1711168452.921,-10.742,-5.371,36.133,-160.156,73.242
1711168452.925,-72.266,-3.906,34.180,-148.926,52.734
1711168452.929,-129.395,-10.742,31.250,-125.977,-16.113
1711168452.933,-107.422,-3.418,32.227,-125.977,-19.043
1711168452.936,-96.191,4.395,35.156,-115.234,-13.672
1711168452.940,-146.484,3.906,38.574,-105.469,36.621
1711168452.944,-182.129,13.184,32.715,-92.773,22.949
1711168452.948,-164.551,7.324,22.461,-70.312,-13.672
1711168452.952,-128.418,2.441,23.926,-62.012,76.660
1711168452.956,-148.926,14.160,20.020,-58.105,38.574
1711168452.960,-202.637,15.137,16.113,-51.758,3.906
1711168452.964,-60.547,17.578,15.625,-49.316,-1.465
1711168452.968,-22.461,22.461,14.160,-31.738,12.695
1711168452.972,18.066,20.996,15.625,-8.789,44.922
1711168452.975,21.973,23.438,13.672,-12.695,9.766
1711168452.979,-8.789,31.250,10.742,19.531,-25.879
1711168452.983,0.488,33.203,13.672,50.293,-12.207
1711168452.987,62.500,23.438,18.066,24.414,-17.090
1711168452.991,67.871,22.461,22.949,21.973,18.066
1711168452.995,24.414,27.344,24.414,28.809,75.195
1711168452.999,27.832,20.508,26.367,38.086,43.457
1711168453.003,64.453,20.996,32.227,42.969,15.137
1711168453.007,100.586,27.344,33.691,48.340,19.043
1711168453.011,77.148,25.879,0.000,64.453,-4.395
1711168453.015,26.367,27.832,0.000,64.941,-10.742
1711168453.018,62.988,32.715,0.000,64.453,36.621
1711168453.022,97.656,38.086,0.000,77.148,81.543
1711168453.026,77.148,33.691,0.000,88.379,56.641
1711168453.030,46.875,29.785,0.000,71.777,32.227
1711168453.034,71.289,35.645,0.000,68.848,30.762
1711168453.038,110.352,45.410,0.000,62.988,0.000
1711168453.042,105.957,41.016,0.000,66.406,13.672
1711168453.046,75.195,29.785,0.000,76.660,8.789
1711168453.050,67.383,34.180,0.000,75.684,-13.184
1711168453.054,110.352,38.086,0.000,77.637,7.324
1711168453.058,0.000,33.203,39.551,82.031,-29.297
1711168453.061,0.000,29.785,39.551,81.543,12.695
1711168453.065,0.000,28.809,34.668,73.242,62.500
1711168453.069,0.000,31.738,28.809,86.914,37.109
1711168453.073,0.000,34.180,32.227,89.355,66.406
1711168453.077,0.000,38.086,36.621,86.914,45.410
1711168453.081,0.000,41.504,41.992,93.750,13.184
1711168453.085,0.000,37.109,48.340,97.168,1.465
1711168453.089,0.000,44.434,43.457,85.449,6.836
1711168453.093,0.000,46.875,40.527,81.543,34.668
1711168453.097,0.000,43.457,43.945,91.309,7.812
1711168453.100,0.000,43.945,46.875,84.961,43.945
1711168453.104,118.652,44.922,48.340,72.266,80.078
1711168453.108,121.094,49.316,44.922,70.801,55.176
1711168453.112,67.383,46.875,39.062,77.148,28.809
1711168453.116,64.941,48.340,31.250,80.566,27.344
1711168453.120,107.910,45.898,32.227,79.590,42.969
1711168453.124,102.539,42.480,34.180,66.406,37.598
1711168453.128,65.918,44.922,33.203,76.172,57.129
1711168453.132,57.129,38.574,36.621,81.055,73.730
1711168453.136,79.590,39.551,38.086,84.961,35.645
1711168453.140,113.281,50.293,33.691,73.730,6.348
1711168453.143,105.469,50.293,35.156,52.734,49.805
1711168453.147,67.871,43.457,39.062,67.871,65.430
1711168453.151,0.000,41.016,0.000,71.289,50.293
1711168453.155,0.000,37.109,0.000,65.918,34.180
1711168453.159,0.000,37.598,0.000,80.566,-1.953
1711168453.163,0.000,46.387,0.000,69.336,12.695
1711168453.167,0.000,45.410,0.000,48.828,71.289
1711168453.171,0.000,36.621,0.000,62.988,74.707
1711168453.175,0.000,44.922,0.000,69.824,18.066
1711168453.179,0.000,47.363,0.000,81.543,76.660
1711168453.183,0.000,38.574,0.000,81.055,104.980
1711168453.186,0.000,41.992,0.000,56.152,23.926
1711168453.190,0.000,43.457,0.000,58.105,38.086
1711168453.194,0.000,41.016,0.000,65.430,62.988
1711168453.198,89.844,41.016,40.527,77.637,53.711
1711168453.202,122.070,42.480,35.645,62.500,83.984
1711168453.206,103.516,39.062,35.645,46.875,89.844
1711168453.210,70.312,41.016,33.203,60.547,65.430
1711168453.214,73.242,38.574,34.180,71.289,13.184
1711168453.218,79.102,37.598,36.133,75.684,-19.531
1711168453.222,65.430,41.992,36.133,61.035,27.832
1711168453.225,40.039,51.758,32.715,49.316,-4.883
1711168453.229,44.922,54.199,32.715,50.293,-9.766
1711168453.233,94.727,46.387,33.203,45.898,-2.930
1711168453.237,118.652,49.316,28.320,42.480,10.254
1711168453.241,69.824,44.434,30.273,56.641,60.547
1711168453.245,54.199,36.133,0.000,49.316,69.336
1711168453.249,49.805,34.668,0.000,31.738,37.598
1711168453.253,97.168,41.504,0.000,41.016,19.531
1711168453.257,115.234,44.434,0.000,53.223,72.754
1711168453.261,64.453,45.410,0.000,55.176,69.824
1711168453.265,35.645,44.434,0.000,41.016,41.992
1711168453.268,53.711,45.898,0.000,37.598,-16.602
1711168453.272,62.988,47.363,0.000,58.105,33.203
1711168453.276,55.176,48.340,0.000,48.340,103.027
1711168453.280,26.367,44.434,0.000,30.762,51.270
1711168453.284,54.688,46.875,0.000,48.340,75.195
1711168453.288,114.258,47.363,0.000,57.129,40.039
1711168453.292,93.750,43.457,30.273,34.180,3.418
1711168453.296,54.688,45.410,30.762,27.832,69.336
1711168453.300,62.500,50.293,29.785,42.969,77.637
1711168453.304,110.840,57.129,21.484,39.551,13.672
1711168453.307,104.004,62.988,17.090,27.832,-19.043
1711168453.311,56.641,69.336,12.695,42.480,27.344
1711168453.315,51.758,76.660,4.883,32.227,55.176
1711168453.319,87.891,88.379,-0.977,41.504,56.641
1711168453.323,118.164,92.285,-5.371,52.246,11.230
1711168453.327,89.844,85.449,-4.395,24.902,-28.809
1711168453.331,57.617,88.867,-4.883,23.438,73.242
1711168453.335,85.938,89.844,-1.465,39.062,40.527
1711168453.339,122.070,91.309,-1.953,47.852,1.465
1711168453.343,110.352,85.938,-0.977,46.387,-10.254
1711168453.347,75.684,77.148,3.906,25.391,-23.926
1711168453.350,86.426,80.566,6.348,26.855,38.574
1711168453.354,122.070,77.148,9.766,33.691,32.227
1711168453.358,93.262,78.613,9.277,26.367,-4.883
1711168453.362,37.109,82.031,9.277,41.016,-2.441
1711168453.366,46.387,76.660,9.277,58.105,-37.109
1711168453.370,98.633,73.730,11.719,60.059,-4.395
1711168453.374,117.676,71.777,15.625,53.223,105.469
1711168453.378,81.543,73.730,12.207,43.457,102.539
1711168453.382,44.434,73.730,14.160,47.852,21.973
1711168453.386,72.754,75.684,15.137,47.363,-34.180
1711168453.390,105.469,78.125,15.137,34.180,30.762
1711168453.393,88.379,75.195,17.578,45.410,75.684
1711168453.397,44.922,73.242,21.973,58.594,23.926
1711168453.401,65.918,73.242,22.461,57.617,70.801
1711168453.405,109.863,72.754,21.484,57.129,83.984
1711168453.409,76.660,77.637,21.484,51.270,70.312
1711168453.413,32.715,75.684,20.996,53.711,31.738
1711168453.417,44.922,66.895,28.320,35.156,-52.734
1711168453.421,73.730,64.941,33.203,24.902,13.672
1711168453.425,55.176,64.941,28.320,32.227,37.598
1711168453.429,17.578,59.570,25.879,38.574,-26.855
1711168453.432,21.484,56.641,24.902,25.391,22.461
1711168453.436,74.219,57.129,21.973,25.879,26.367
1711168453.440,92.773,56.152,21.973,37.109,12.207
1711168453.444,51.758,57.129,26.367,34.668,21.484
1711168453.448,25.391,52.246,27.344,54.199,27.832
1711168453.452,63.477,48.828,27.832,54.688,47.852
1711168453.456,100.098,56.152,30.762,42.969,9.277
1711168453.460,51.758,57.617,30.762,26.367,-12.695
1711168453.464,2.441,53.223,29.785,30.762,45.410
1711168453.468,30.762,56.641,25.879,42.969,31.738
1711168453.472,90.332,57.617,21.484,41.992,-32.227
1711168453.475,92.285,50.781,24.902,41.016,-9.766
1711168453.479,20.508,54.199,24.902,38.574,15.137
1711168453.483,26.367,59.082,28.809,50.781,62.500
1711168453.487,70.312,56.641,32.227,48.828,71.777
1711168453.491,70.801,57.129,26.855,45.410,16.113
1711168453.495,32.227,55.664,27.832,36.621,25.391
1711168453.499,35.645,50.293,30.273,46.387,22.949
1711168453.503,85.449,58.105,26.367,49.316,10.254
1711168453.507,86.426,59.570,21.973,38.086,47.852
1711168453.511,55.664,54.688,25.879,50.293,104.004
1711168453.514,42.480,62.988,28.320,34.668,78.125
1711168453.518,64.453,59.082,26.367,27.344,11.230
1711168453.522,78.125,55.664,27.344,35.156,18.555
1711168453.526,47.852,59.082,0.000,35.645,49.805
1711168453.530,-0.488,66.895,0.000,41.016,20.996
1711168453.534,16.113,58.105,0.000,47.363,24.902
1711168453.538,73.730,50.781,0.000,46.875,12.695
1711168453.542,80.566,54.688,0.000,72.266,-24.414
1711168453.546,40.039,60.059,0.000,65.430,9.277
1711168453.550,35.156,62.988,0.000,27.344,49.316
1711168453.554,75.684,59.570,0.000,33.691,40.527
1711168453.557,81.055,59.570,0.000,41.992,48.340
1711168453.561,43.457,59.570,0.000,52.246,41.992
1711168453.565,16.113,62.988,0.000,52.734,75.684
1711168453.569,60.547,62.500,0.000,56.152,92.285
1711168453.573,76.660,60.547,52.734,41.504,12.207
1711168453.577,22.949,61.035,53.223,42.969,-26.367
1711168453.581,8.301,59.082,43.457,65.430,34.668
1711168453.585,43.945,61.035,36.621,45.898,79.590
1711168453.589,75.684,63.477,39.062,34.668,50.781
1711168453.593,59.082,61.523,43.457,51.270,40.527
1711168453.597,6.348,63.477,43.945,44.434,42.969
1711168453.600,18.066,60.547,47.852,37.598,-9.277
1711168453.604,70.801,57.129,47.852,36.133,36.621
1711168453.608,61.523,58.105,39.551,24.902,98.633
1711168453.612,8.789,56.641,39.551,29.785,57.129
1711168453.616,16.113,57.129,44.434,30.762,55.176
1711168453.620,56.152,57.617,45.410,29.297,60.059
1711168453.624,52.246,71.777,43.457,33.203,29.785
1711168453.628,20.020,75.195,43.945,35.645,52.246
1711168453.632,-8.789,60.547,45.410,52.246,87.891
1711168453.636,15.625,64.453,41.992,33.691,50.293
1711168453.639,62.988,61.523,40.039,15.625,45.410
1711168453.643,31.738,59.570,38.574,40.039,55.664
1711168453.647,-12.695,58.594,42.480,46.875,36.133
1711168453.651,25.879,57.129,47.852,41.504,-5.371
1711168453.655,64.941,58.105,43.945,46.875,15.625
1711168453.659,34.180,55.664,42.969,35.156,18.555
1711168453.663,-7.812,59.570,41.504,30.273,-53.711
1711168453.667,0.000,56.641,0.000,35.156,-32.227
1711168453.671,0.000,48.340,0.000,29.785,41.504
1711168453.675,0.000,58.105,0.000,33.203,18.555
1711168453.679,0.000,61.523,0.000,51.270,-32.227
1711168453.682,0.000,55.664,0.000,35.645,-8.789
1711168453.686,0.000,62.500,0.000,25.879,-19.531
1711168453.690,0.000,60.059,0.000,41.016,14.160
1711168453.694,0.000,59.570,0.000,38.574,44.922
1711168453.698,0.000,60.059,0.000,46.387,18.555
1711168453.702,0.000,54.688,0.000,57.129,6.348
1711168453.706,0.000,58.594,0.000,42.480,-13.672
1711168453.710,0.000,53.223,0.000,33.691,-43.945
1711168453.714,-39.062,57.617,48.340,48.340,16.602
1711168453.718,5.859,64.453,46.387,49.805,20.996
1711168453.722,60.059,57.617,45.410,18.555,7.324
1711168453.725,17.578,58.594,47.852,4.883,95.703
1711168453.729,-39.062,58.594,46.875,33.691,18.555
1711168453.733,-25.879,58.105,46.875,36.133,-40.039
1711168453.737,23.438,55.664,44.434,13.672,50.293
1711168453.741,30.762,52.734,41.016,24.902,65.430
1711168453.745,-9.277,52.734,36.133,31.250,17.578
1711168453.749,-24.414,48.340,32.227,27.832,28.809
1711168453.753,15.625,42.480,29.785,26.367,99.121
1711168453.757,40.039,50.293,27.344,20.996,83.984
1711168453.761,0.000,50.781,29.297,22.461,42.969
1711168453.764,0.000,41.016,27.832,29.297,39.551
1711168453.768,0.000,41.992,26.367,22.949,38.574
1711168453.772,0.000,37.598,29.297,32.227,30.762
1711168453.776,0.000,40.039,32.715,34.668,24.902
1711168453.780,0.000,40.039,30.762,47.852,-3.906
1711168453.784,0.000,41.504,30.762,32.715,-41.992
1711168453.788,0.000,44.922,29.297,14.160,-17.578
1711168453.792,0.000,42.480,25.879,40.527,50.781
1711168453.796,0.000,37.598,25.391,28.320,70.312
1711168453.800,0.000,34.668,27.832,15.137,62.988
1711168453.804,0.000,31.738,26.855,25.879,40.039
1711168453.807,46.387,33.203,23.438,19.531,23.438
1711168453.811,-9.766,38.086,27.344,16.602,-9.766
1711168453.815,-6.348,37.598,28.320,12.695,45.410
1711168453.819,28.320,46.875,23.926,8.789,91.309
1711168453.823,35.645,51.270,24.414,8.301,31.738
1711168453.827,7.324,46.875,26.855,19.531,20.020
1711168453.831,-23.926,47.363,28.809,27.832,20.996
1711168453.835,0.977,56.152,25.391,14.160,77.637
1711168453.839,32.715,50.781,24.902,12.695,102.051
1711168453.843,15.625,47.852,25.391,15.625,66.895
1711168453.846,-6.348,52.246,23.926,11.230,67.383
1711168453.850,8.789,43.945,22.461,18.555,92.773
1711168453.854,46.387,38.574,20.996,18.066,82.031
1711168453.858,39.062,40.039,24.414,11.719,53.223
1711168453.862,-1.953,39.062,21.973,22.461,25.391
1711168453.866,-11.230,42.969,18.066,25.391,27.344
1711168453.870,28.320,42.969,23.926,29.297,54.688
1711168453.874,54.199,36.621,28.809,42.480,48.828
1711168453.878,1.953,34.668,28.320,39.062,9.766
1711168453.882,-35.645,25.391,24.902,30.273,17.090
1711168453.886,7.324,22.461,28.320,24.902,-5.859
1711168453.889,37.109,19.531,31.250,24.902,0.488
1711168453.893,1.465,13.184,28.809,7.324,66.895
1711168453.897,-31.738,20.508,30.762,-11.230,58.594
1711168453.901,-17.578,19.043,37.109,5.371,47.852
1711168453.905,40.527,14.160,38.574,23.926,-13.184
1711168453.909,31.250,24.414,37.109,24.902,-31.738
1711168453.913,-20.020,27.344,36.621,26.367,58.594
1711168453.917,-7.812,25.879,35.156,34.180,32.227
1711168453.921,33.691,27.344,38.574,20.020,50.781
1711168453.925,49.316,22.949,38.574,20.508,87.891
1711168453.929,7.324,22.461,34.180,28.320,67.871
1711168453.932,-11.719,20.996,34.668,37.109,45.410
1711168453.936,45.898,21.973,34.668,32.227,60.059
1711168453.940,63.965,26.855,33.203,12.207,43.945
1711168453.944,10.254,20.996,32.715,23.926,5.859
1711168453.948,-17.578,17.578,0.000,19.531,-17.090
1711168453.952,32.715,18.066,0.000,6.836,-4.883
1711168453.956,51.758,19.043,0.000,20.020,-9.766
1711168453.960,9.277,19.043,0.000,14.648,-38.574
1711168453.964,-8.789,21.484,0.000,27.344,6.836
1711168453.968,7.324,17.578,0.000,35.156,15.137
1711168453.972,45.410,17.578,0.000,11.719,19.043
1711168453.975,33.691,17.090,0.000,-2.930,74.219
1711168453.979,-9.766,14.160,0.000,9.277,77.148
1711168453.983,0.977,22.461,0.000,14.648,43.457
1711168453.987,43.457,26.855,0.000,17.578,0.977
1711168453.991,35.645,20.996,0.000,22.461,14.160
1711168453.995,0.000,18.066,32.715,5.859,110.352
1711168453.999,0.000,20.996,30.273,3.418,53.223
1711168454.003,0.000,21.484,27.344,27.344,3.906
1711168454.007,0.000,23.438,28.809,29.297,46.875
1711168454.011,0.000,19.043,29.297,20.508,50.293
1711168454.014,0.000,22.949,29.785,16.113,41.992
1711168454.018,0.000,32.227,24.414,17.090,56.152
1711168454.022,0.000,33.691,24.414,25.879,58.105
1711168454.026,0.000,33.691,26.367,16.113,81.543
1711168454.030,0.000,26.855,22.461,18.555,92.773
1711168454.034,0.000,20.996,20.996,20.508,33.203
1711168454.038,0.000,22.461,21.973,20.508,8.301
1711168454.042,51.270,28.320,28.809,31.250,20.020
1711168454.046,-8.301,27.344,29.785,26.855,20.508
1711168454.050,-21.973,28.320,27.344,28.320,15.137
1711168454.054,36.621,25.391,28.320,28.809,37.109
1711168454.057,56.641,22.949,29.785,20.508,40.039
1711168454.061,10.742,28.320,29.785,17.090,-1.465
1711168454.065,-5.371,28.320,24.902,15.625,-2.930
1711168454.069,29.785,30.762,25.391,24.902,7.812
1711168454.073,41.992,33.203,26.367,31.250,2.930
1711168454.077,17.090,26.855,20.996,20.020,-17.090
1711168454.081,5.371,25.879,21.484,24.414,-26.855
1711168454.085,22.461,28.809,19.531,23.926,-41.504
1711168454.089,43.945,23.926,17.090,14.160,-1.953
1711168454.093,27.344,26.855,13.184,15.625,63.965
1711168454.096,-0.977,31.738,12.695,20.508,82.031
1711168454.100,6.836,31.250,16.113,18.555,59.570
1711168454.104,47.363,31.738,16.602,21.484,43.945
1711168454.108,36.621,28.809,20.020,22.461,80.078
1711168454.112,-10.254,27.344,22.461,24.414,20.020
1711168454.116,-7.812,29.297,22.949,26.855,20.508
1711168454.120,41.992,25.879,24.414,28.320,69.336
1711168454.124,61.035,26.367,22.949,23.926,19.531
1711168454.128,17.578,22.949,22.461,17.578,2.441
1711168454.132,-17.578,30.273,21.484,17.578,-47.363
1711168454.136,12.695,30.762,23.926,19.043,4.395
1711168454.139,48.828,23.438,25.879,13.672,72.266
1711168454.143,21.484,28.809,22.461,15.137,58.105
1711168454.147,1.953,29.785,20.508,27.344,76.660
1711168454.151,36.621,26.367,22.461,18.555,37.598
1711168454.155,41.504,35.156,19.531,12.207,13.672
1711168454.159,6.348,41.992,16.602,9.766,48.340
1711168454.163,-11.719,40.039,19.043,38.086,39.551
1711168454.167,10.742,44.922,15.137,44.922,45.898
1711168454.171,57.129,41.504,10.742,21.973,32.227
1711168454.175,65.918,42.969,8.789,11.230,17.578
1711168454.178,14.648,48.828,12.695,7.812,-1.465
1711168454.182,9.766,40.039,20.508,38.086,-37.598
1711168454.186,53.711,41.992,25.879,45.410,-2.930
1711168454.190,58.594,43.457,27.832,29.297,56.152
1711168454.194,20.020,41.504,28.320,18.066,44.922
1711168454.198,5.859,44.434,22.461,14.648,10.742
1711168454.202,35.156,39.551,16.602,15.625,33.691
1711168454.206,54.688,39.551,17.578,20.996,39.551
1711168454.210,46.387,38.086,16.113,30.273,48.340
1711168454.214,17.578,37.109,10.742,32.715,41.016
1711168454.218,27.832,37.109,11.230,11.719,27.832
1711168454.221,62.012,37.109,12.207,20.996,0.488
1711168454.225,37.598,34.668,12.207,22.461,0.000
1711168454.229,0.000,32.227,12.207,0.000,25.391
1711168454.233,0.000,32.715,12.207,0.000,9.766
1711168454.237,0.000,37.598,13.184,0.000,-0.977
1711168454.241,0.000,33.203,13.672,0.000,7.324
1711168454.245,0.000,29.785,15.625,0.000,2.441
1711168454.249,0.000,32.227,17.578,0.000,-13.672
1711168454.253,0.000,35.156,21.484,0.000,47.852
1711168454.257,0.000,36.621,23.438,0.000,54.199
1711168454.261,0.000,32.227,20.508,0.000,18.066
1711168454.264,0.000,28.809,17.090,0.000,25.391
1711168454.268,0.000,37.598,18.066,0.000,83.008
1711168454.272,0.000,44.434,19.531,0.000,100.098
1711168454.276,0.488,41.504,18.555,16.602,25.391
1711168454.280,1.953,33.203,21.484,-1.465,13.184
1711168454.284,51.270,42.480,20.508,-3.418,35.156
1711168454.288,82.031,42.969,19.531,7.812,41.992
1711168454.292,23.438,38.574,24.414,15.625,-10.254
1711168454.296,-0.977,45.898,22.461,1.953,8.301
1711168454.300,43.945,40.527,19.043,-12.695,83.008
1711168454.303,73.242,41.016,23.926,-21.484,73.730
1711168454.307,43.457,38.574,10.254,-52.734,45.898
1711168454.311,6.836,35.156,5.859,-68.359,62.500
1711168454.315,25.391,30.273,11.719,-84.473,75.195
1711168454.319,47.363,28.320,4.883,-110.840,48.340
1711168454.323,-71.289,25.391,0.000,-127.930,41.504
1711168454.327,-133.789,29.297,0.000,-140.137,40.039
1711168454.331,-187.500,25.879,0.000,-150.391,66.406
1711168454.335,-158.691,13.184,0.000,-179.199,71.289
1711168454.339,-121.582,15.625,0.000,-180.664,24.902
1711168454.343,-141.113,19.531,0.000,-166.504,10.254
1711168454.346,-183.594,16.113,0.000,-179.199,25.391
1711168454.350,-179.199,12.695,0.000,-187.012,73.242
1711168454.354,-122.559,20.508,0.000,-169.434,40.039
1711168454.358,-104.980,25.879,0.000,-154.785,18.066
1711168454.362,-145.020,25.391,0.000,-137.695,52.246
1711168454.366,-136.230,26.367,0.000,-121.582,51.270
1711168454.370,-80.566,30.273,5.371,-116.211,10.254
1711168454.374,-61.035,36.133,13.184,-100.098,11.719
1711168454.378,-78.125,28.320,20.020,-75.684,48.340
1711168454.382,-92.773,20.020,20.996,-60.547,30.762
1711168454.385,-49.805,22.949,20.996,-58.105,-18.555
1711168454.389,-11.230,16.113,27.344,-44.922,7.324
1711168454.393,-49.805,17.578,37.109,-28.320,28.320
1711168454.397,-83.496,17.090,45.410,-15.625,-1.953
1711168454.401,-52.734,8.789,47.363,-21.973,33.203
1711168454.405,-0.488,14.648,48.340,-20.996,6.836
1711168454.409,1.465,18.555,52.246,-10.742,-5.859
1711168454.413,-28.320,17.090,52.246,3.906,21.973
1711168454.417,0.000,16.602,49.805,20.508,56.152
1711168454.421,0.000,21.973,45.410,38.574,36.621
1711168454.425,0.000,21.973,45.898,38.574,21.484
1711168454.428,0.000,20.020,47.852,23.438,7.324
1711168454.432,0.000,19.531,43.457,23.438,48.828
1711168454.436,0.000,13.184,35.645,19.531,63.965
