timestamps,TP9,AF7,AF8,TP10,Right AUX
1711168905.196,18.066,22.949,27.344,26.855,34.668
1711168905.200,1.953,20.508,29.297,26.855,-0.977
1711168905.204,34.180,20.508,32.715,28.320,0.488
1711168905.208,62.500,22.461,31.250,35.645,1.465
1711168905.212,36.621,23.926,26.855,39.062,-49.805
1711168905.216,1.953,23.438,24.902,33.203,20.020
1711168905.220,24.414,23.438,28.809,34.180,39.062
1711168905.224,57.617,27.832,28.809,40.039,13.672
1711168905.228,42.480,28.809,27.344,48.340,60.059
1711168905.231,6.836,26.855,28.809,44.922,55.176
1711168905.235,12.695,27.344,24.414,41.016,44.434
1711168905.240,0.000,28.809,0.000,41.992,11.230
1711168905.243,0.000,29.297,0.000,33.691,-14.648
1711168905.247,0.000,30.762,0.000,28.320,6.836
1711168905.251,0.000,28.809,0.000,23.926,77.148
1711168905.255,0.000,24.414,0.000,26.367,55.664
1711168905.259,0.000,22.949,0.000,29.297,58.594
1711168905.263,0.000,26.367,0.000,24.414,131.348
1711168905.267,0.000,31.250,0.000,25.391,83.496
1711168905.271,0.000,31.250,0.000,34.180,61.523
1711168905.275,0.000,27.832,0.000,37.598,94.727
1711168905.279,0.000,28.320,0.000,29.785,87.402
1711168905.282,0.000,27.344,0.000,22.949,80.078
1711168905.286,54.199,23.926,27.344,20.020,51.758
1711168905.290,54.199,23.926,24.902,20.020,92.285
1711168905.294,14.648,22.949,23.438,23.926,100.098
1711168905.298,7.812,21.973,24.414,23.926,15.625
1711168905.302,45.898,24.414,23.926,27.832,0.000
1711168905.305,62.988,30.273,20.996,30.273,33.691
1711168905.309,24.902,35.645,24.902,27.832,59.082
1711168905.313,-1.465,32.227,27.344,24.414,26.367
1711168905.317,35.156,28.809,22.461,27.344,0.488
1711168905.321,61.523,28.320,22.461,36.133,7.812
1711168905.325,36.133,27.344,23.438,35.645,18.066
1711168905.329,6.348,30.762,20.508,27.832,30.762
1711168905.332,17.578,33.203,0.000,0.000,4.883
1711168905.336,45.898,30.273,0.000,0.000,52.734
1711168905.340,33.203,32.715,0.000,0.000,74.219
1711168905.344,-2.441,35.156,0.000,0.000,22.949
1711168905.348,8.789,29.785,0.000,0.000,-13.184
1711168905.352,51.270,26.367,0.000,0.000,-2.930
1711168905.356,55.664,26.855,0.000,0.000,7.324
1711168905.360,12.207,27.832,0.000,0.000,80.566
1711168905.363,-2.441,28.809,0.000,0.000,85.938
1711168905.367,36.621,31.738,0.000,0.000,24.414
1711168905.371,56.152,31.738,0.000,0.000,-7.812
1711168905.375,26.855,30.273,0.000,0.000,-21.484
1711168905.378,15.137,28.320,19.043,25.879,86.426
1711168905.382,-3.418,24.414,20.508,23.926,77.148
1711168905.386,31.738,25.879,21.973,21.484,12.695
1711168905.390,52.246,29.297,20.996,26.367,62.012
1711168905.394,21.484,27.832,18.555,24.902,45.898
1711168905.398,-6.836,26.367,17.090,18.555,20.020
1711168905.402,20.020,26.367,19.043,22.461,123.535
1711168905.406,45.898,20.020,19.043,30.273,93.262
1711168905.410,23.926,15.625,20.020,25.879,9.766
1711168905.414,-3.906,15.625,24.414,12.695,15.625
1711168905.417,9.766,12.207,25.391,13.184,-43.945
1711168905.421,46.387,15.625,21.973,19.043,-23.926
1711168905.425,0.000,20.020,10.742,18.066,1.465
1711168905.429,0.000,20.508,12.695,11.719,-13.184
1711168905.433,0.000,21.484,14.648,12.207,-14.648
1711168905.437,0.000,22.949,16.602,15.625,17.578
1711168905.441,0.000,25.879,20.020,18.555,-9.766
1711168905.445,0.000,29.785,19.043,18.555,-52.734
1711168905.449,0.000,28.320,20.996,19.043,-39.062
1711168905.453,0.000,24.414,24.902,29.297,-12.695
1711168905.457,0.000,25.391,26.367,26.367,65.918
1711168905.461,0.000,28.320,22.949,12.207,54.688
1711168905.464,0.000,32.227,21.484,12.695,63.477
1711168905.468,0.000,30.762,23.438,14.160,34.668
1711168905.472,40.039,31.250,22.461,14.160,20.020
1711168905.475,1.953,31.738,23.438,17.090,81.055
1711168905.479,-2.441,30.762,26.855,14.648,54.199
1711168905.483,26.855,29.785,28.809,12.207,39.551
1711168905.487,40.039,30.762,28.320,12.695,39.551
1711168905.491,14.648,38.086,29.785,16.113,77.637
1711168905.495,-7.324,41.992,29.297,19.043,61.035
1711168905.499,21.973,38.086,25.391,5.371,-14.160
1711168905.503,47.852,34.668,26.367,-0.488,-3.418
1711168905.507,17.578,33.691,31.738,6.348,-13.672
1711168905.511,-3.906,36.621,27.344,1.465,5.371
1711168905.515,17.578,32.227,23.438,-13.672,28.320
1711168905.518,-42.480,20.996,24.414,-34.668,23.926
1711168905.522,-22.949,24.902,27.344,-40.039,34.180
1711168905.526,-53.223,26.855,28.809,-56.641,-18.555
1711168905.530,-114.746,13.184,24.902,-94.727,-53.711
1711168905.534,-119.141,10.742,26.367,-110.840,2.930
1711168905.538,-96.680,12.695,29.297,-115.723,42.969
1711168905.542,-107.910,9.277,31.738,-120.605,11.719
1711168905.546,-149.414,10.254,28.320,-139.160,30.273
1711168905.550,-160.645,6.348,28.320,-156.738,27.344
1711168905.554,-120.117,2.930,32.227,-152.344,3.418
1711168905.557,-111.816,8.789,31.738,-148.926,32.715
1711168905.561,-150.879,8.301,30.762,-150.879,65.430
1711168905.566,0.000,8.301,30.273,-150.879,16.113
1711168905.569,0.000,13.672,28.320,-147.949,37.598
1711168905.573,0.000,13.672,25.879,-145.996,49.805
1711168905.577,0.000,13.184,25.879,-143.555,1.465
1711168905.581,0.000,14.160,21.973,-139.160,38.574
1711168905.585,0.000,15.625,21.484,-126.465,10.742
1711168905.589,0.000,19.531,23.926,-111.816,15.625
1711168905.593,0.000,15.137,22.949,-105.469,62.500
1711168905.597,0.000,13.184,16.113,-102.051,74.219
1711168905.601,0.000,13.672,17.578,-88.379,105.957
1711168905.605,0.000,15.137,25.391,-78.125,90.332
1711168905.609,0.000,19.531,25.879,-74.219,48.340
1711168905.613,-91.309,20.508,24.902,-66.895,33.691
1711168905.617,-79.590,20.508,23.926,-61.035,30.273
1711168905.620,-23.926,17.578,24.414,-47.363,79.102
1711168905.624,-6.836,17.090,22.949,-34.180,100.098
1711168905.628,-35.156,17.090,16.602,-31.250,97.656
1711168905.632,-39.551,19.043,11.719,-18.066,38.086
1711168905.636,9.766,19.043,11.719,0.977,-34.668
1711168905.640,42.969,16.113,13.672,7.812,-18.555
1711168905.644,15.137,12.695,10.254,7.812,-47.363
1711168905.648,-0.977,11.719,9.277,26.367,-38.086
1711168905.652,39.062,13.184,14.648,47.852,14.160
1711168905.656,73.242,16.602,18.066,56.641,77.148
1711168905.660,0.000,14.648,14.160,55.176,68.359
1711168905.664,0.000,14.160,10.742,54.688,41.992
1711168905.668,0.000,16.602,16.113,67.871,76.172
1711168905.671,0.000,13.184,19.043,76.660,16.602
1711168905.675,0.000,13.672,16.602,75.684,-7.324
1711168905.679,0.000,13.184,16.113,73.242,41.504
1711168905.683,0.000,15.625,17.090,74.707,85.938
1711168905.687,0.000,20.508,18.066,81.543,11.230
1711168905.691,0.000,22.949,17.090,90.820,-62.988
1711168905.695,0.000,24.902,15.625,93.262,-4.883
1711168905.699,0.000,22.949,17.090,84.473,30.762
1711168905.703,0.000,20.996,18.555,87.402,26.367
1711168905.707,110.840,22.949,20.508,89.844,2.930
1711168905.711,83.008,23.926,21.973,86.914,45.898
1711168905.715,59.082,24.902,20.020,87.402,39.062
1711168905.718,80.566,25.391,16.113,92.285,58.105
1711168905.722,109.863,23.926,20.996,96.191,44.434
1711168905.726,95.215,21.484,20.020,93.750,9.277
1711168905.730,55.664,23.926,17.090,85.449,20.020
1711168905.734,59.082,24.414,19.531,84.961,15.625
1711168905.738,94.238,22.461,19.043,86.914,12.207
1711168905.742,104.492,24.414,17.090,81.543,18.066
1711168905.746,67.383,26.367,16.602,78.125,59.082
1711168905.750,50.293,25.391,21.484,78.125,58.594
1711168905.754,89.355,24.414,24.414,85.449,24.414
1711168905.758,104.980,27.832,24.414,87.891,47.363
1711168905.762,68.359,27.832,21.973,78.125,44.434
1711168905.765,41.992,28.809,20.508,73.730,32.715
1711168905.769,74.219,30.762,20.508,79.102,-15.137
1711168905.773,109.863,28.809,18.066,78.613,20.020
1711168905.777,89.844,27.344,17.578,75.684,83.008
1711168905.781,53.711,26.855,16.602,81.543,26.855
1711168905.785,67.871,26.855,19.043,81.543,-2.930
1711168905.789,99.609,28.320,19.043,78.613,-33.203
1711168905.793,88.379,26.367,14.648,77.148,-19.043
1711168905.797,54.199,26.855,12.695,73.242,13.672
1711168905.801,53.223,31.250,18.555,71.289,55.664
1711168905.805,90.820,31.250,22.461,73.242,64.941
1711168905.808,103.027,29.297,20.996,77.637,7.324
1711168905.812,69.336,29.785,21.973,71.777,54.688
1711168905.816,46.875,28.809,21.973,65.918,49.316
1711168905.820,76.660,26.367,20.508,67.383,1.953
1711168905.824,98.145,28.320,18.066,67.383,45.410
1711168905.828,64.941,28.809,18.555,63.965,100.098
1711168905.832,35.645,26.855,21.484,59.570,66.895
1711168905.836,57.129,27.832,23.926,63.965,26.855
1711168905.840,81.543,23.438,26.855,67.871,47.852
1711168905.844,62.500,23.926,25.391,62.988,34.668
1711168905.848,29.785,27.832,24.902,55.176,33.203
1711168905.851,42.480,29.297,24.414,54.688,45.410
1711168905.855,80.566,29.297,22.461,61.523,24.414
1711168905.859,77.148,29.785,22.461,64.453,17.090
1711168905.863,35.156,32.227,20.020,61.035,33.691
1711168905.867,29.297,30.762,19.531,57.129,29.785
1711168905.871,71.289,29.297,23.926,60.547,20.020
1711168905.875,78.125,30.273,25.391,58.594,37.598
1711168905.879,39.062,26.855,22.461,50.293,35.156
1711168905.883,26.855,26.367,20.996,52.734,-22.949
1711168905.887,56.641,28.809,27.344,54.199,-1.465
1711168905.891,82.031,29.297,30.273,52.246,2.930
1711168905.895,68.848,33.691,28.809,0.000,9.766
1711168905.899,43.457,32.715,31.250,0.000,45.410
1711168905.903,58.105,27.344,27.832,0.000,-20.020
1711168905.906,91.309,27.344,25.391,0.000,41.504
1711168905.910,76.172,28.809,30.273,0.000,52.246
1711168905.914,32.227,26.855,32.715,0.000,18.555
1711168905.918,39.551,25.879,33.203,0.000,70.801
1711168905.922,76.172,24.902,32.227,0.000,0.488
1711168905.926,74.707,26.367,30.762,0.000,11.230
1711168905.930,41.992,26.855,31.250,0.000,57.129
1711168905.934,31.738,25.391,35.156,0.000,26.367
1711168905.938,69.824,26.855,39.551,0.000,14.160
1711168905.942,0.000,27.344,38.086,56.152,2.930
1711168905.946,0.000,24.902,37.109,57.129,47.852
1711168905.950,0.000,26.367,36.133,55.664,30.273
1711168905.954,0.000,24.414,35.645,57.129,-24.414
1711168905.957,0.000,21.973,36.621,55.176,-23.926
1711168905.961,0.000,22.461,36.621,48.340,11.719
1711168905.965,0.000,27.344,36.133,41.992,15.625
1711168905.969,0.000,29.785,34.180,42.969,-1.465
1711168905.973,0.000,24.902,32.227,45.898,-11.230
1711168905.977,0.000,22.461,31.250,45.410,54.199
1711168905.981,0.000,26.855,32.227,41.992,62.988
1711168905.985,0.000,28.320,33.203,42.480,2.930
1711168905.988,86.914,30.273,32.715,48.340,25.879
1711168905.992,50.293,31.250,30.762,50.293,13.184
1711168905.996,28.320,30.273,29.297,44.434,-16.602
1711168906.000,55.664,31.738,27.832,39.551,10.742
1711168906.004,82.031,30.273,29.785,42.480,14.160
1711168906.008,59.570,26.367,28.320,46.875,8.789
1711168906.012,28.320,23.926,24.902,41.504,43.945
1711168906.016,36.621,23.438,26.367,39.551,76.172
1711168906.019,64.941,20.508,24.902,47.852,69.336
1711168906.023,54.199,19.531,23.438,46.875,41.504
1711168906.027,18.066,24.902,21.973,34.180,44.434
1711168906.031,27.344,29.785,19.531,33.691,20.508
1711168906.035,33.691,29.297,0.000,41.504,-9.766
1711168906.039,71.777,30.762,0.000,41.992,83.008
1711168906.043,60.059,29.297,0.000,38.574,99.121
1711168906.047,22.461,25.879,0.000,34.668,32.227
1711168906.051,27.344,27.344,0.000,34.668,32.715
1711168906.055,59.570,29.297,0.000,37.598,64.453
1711168906.059,62.988,33.203,0.000,37.109,59.082
1711168906.063,29.297,33.691,0.000,32.715,38.086
1711168906.066,19.531,30.762,0.000,33.203,30.273
1711168906.070,52.734,32.227,0.000,36.621,18.555
1711168906.074,66.895,32.227,0.000,39.551,38.574
1711168906.078,38.086,27.344,0.000,42.480,38.086
1711168906.082,13.184,22.949,21.484,39.062,11.719
1711168906.085,37.109,26.367,23.438,34.668,13.672
1711168906.089,68.359,30.762,25.879,35.645,59.082
1711168906.093,54.688,32.227,30.273,35.645,48.828
1711168906.097,14.648,30.762,28.320,32.715,-2.930
1711168906.101,15.625,26.855,24.902,33.691,-50.781
1711168906.105,49.805,26.367,25.879,41.016,-51.758
1711168906.109,46.875,27.832,23.438,42.969,11.719
1711168906.113,11.719,25.879,20.996,36.621,41.504
1711168906.117,9.277,22.949,21.484,32.227,28.320
1711168906.121,50.293,21.973,19.531,36.621,25.391
1711168906.124,59.570,23.926,20.020,36.621,41.504
1711168906.129,23.438,21.973,10.742,30.762,-17.578
1711168906.132,10.254,22.461,10.742,26.855,-56.641
1711168906.136,34.180,21.484,9.766,28.809,-21.484
1711168906.140,49.805,20.996,13.184,33.691,67.871
1711168906.144,29.297,23.438,15.137,28.320,104.980
1711168906.148,1.465,22.949,12.695,24.902,51.270
1711168906.152,22.461,22.949,14.648,31.738,15.137
1711168906.156,61.035,24.902,14.648,44.434,0.488
1711168906.160,50.781,28.809,13.672,44.434,1.465
1711168906.164,6.836,24.414,19.531,36.133,33.203
1711168906.168,14.160,20.996,18.555,35.645,50.781
1711168906.171,57.617,19.043,15.137,36.621,36.133
1711168906.175,59.082,18.555,17.578,35.156,16.602
1711168906.179,19.531,24.414,20.508,28.809,43.457
1711168906.183,12.695,24.414,21.484,26.367,5.371
1711168906.187,49.805,20.996,20.996,29.297,7.324
1711168906.191,55.664,22.461,19.531,28.809,12.207
1711168906.195,19.531,25.391,18.066,26.367,24.902
1711168906.199,4.395,24.902,17.578,30.273,55.664
1711168906.203,38.086,25.879,22.949,44.922,33.203
1711168906.207,64.453,27.344,26.855,46.875,-16.113
1711168906.211,39.062,28.320,25.879,39.062,14.160
1711168906.215,8.301,28.809,25.391,38.086,49.316
1711168906.218,28.320,27.344,24.902,41.504,-13.672
1711168906.222,68.359,26.855,22.949,48.828,4.883
1711168906.226,65.918,29.297,21.484,52.246,39.062
1711168906.230,21.973,33.691,20.508,37.598,22.461
1711168906.234,14.648,34.180,17.578,20.996,14.160
1711168906.238,48.828,33.203,18.066,20.020,11.230
1711168906.242,55.176,35.156,16.602,24.414,36.133
1711168906.246,17.090,35.156,14.160,28.809,35.645
1711168906.250,-0.488,31.250,14.648,27.832,12.695
1711168906.254,41.016,33.691,12.695,28.809,-6.836
1711168906.258,60.547,35.156,15.137,30.273,-10.254
1711168906.261,28.809,34.668,19.043,22.949,-5.371
1711168906.265,14.160,35.156,20.020,23.438,2.930
1711168906.270,50.293,37.109,20.508,31.738,66.406
1711168906.274,81.543,39.062,17.090,35.645,78.613
1711168906.277,47.363,38.574,14.648,27.832,46.387
1711168906.281,8.789,40.039,15.137,23.438,65.430
1711168906.285,26.367,37.598,15.137,24.902,56.152
1711168906.289,54.688,33.691,10.254,24.902,-1.953
1711168906.293,46.875,36.621,9.766,24.414,-0.977
1711168906.297,13.184,36.621,16.113,23.438,46.387
1711168906.301,11.719,33.691,15.137,22.949,52.246
1711168906.305,48.340,33.203,14.160,33.691,81.543
1711168906.309,54.199,32.227,16.113,36.133,83.496
1711168906.313,19.531,31.738,12.695,25.391,8.789
1711168906.317,0.000,31.738,13.184,26.855,18.555
1711168906.321,0.000,32.227,17.578,34.180,62.500
1711168906.325,0.000,32.715,17.090,31.250,20.996
1711168906.328,0.000,32.715,16.113,26.367,48.828
1711168906.332,0.000,35.645,15.625,23.926,3.906
1711168906.336,0.000,35.645,16.602,24.414,-67.871
1711168906.340,0.000,32.715,15.137,28.320,23.438
1711168906.344,0.000,32.227,12.207,30.273,46.875
1711168906.348,0.000,31.738,10.254,26.367,13.184
1711168906.352,0.000,31.250,14.160,27.344,51.758
1711168906.356,0.000,30.762,18.066,26.367,60.547
1711168906.360,0.000,30.273,16.113,19.531,33.203
1711168906.364,12.207,27.832,16.602,19.531,10.254
1711168906.368,6.348,22.949,17.090,20.020,-28.809
1711168906.372,38.086,26.855,17.578,23.438,-28.809
1711168906.376,50.781,29.785,17.578,28.320,49.805
1711168906.379,21.484,27.832,16.602,25.391,85.449
1711168906.383,4.395,27.344,17.578,22.461,78.613
1711168906.387,38.574,27.832,18.066,23.438,59.082
1711168906.391,61.035,30.762,14.648,27.344,39.551
1711168906.395,25.879,32.715,11.230,29.785,23.438
1711168906.399,-7.324,32.227,14.648,29.785,10.742
1711168906.403,18.066,31.738,17.578,33.203,22.461
1711168906.407,63.477,32.715,17.578,38.086,51.270
1711168906.411,0.000,33.203,0.000,36.133,77.637
1711168906.415,0.000,34.668,0.000,25.391,47.852
1711168906.419,0.000,34.668,0.000,24.902,20.020
1711168906.423,0.000,34.668,0.000,30.762,2.441
1711168906.427,0.000,33.691,0.000,31.738,14.648
1711168906.430,0.000,29.785,0.000,30.273,41.992
1711168906.434,0.000,29.297,0.000,25.879,34.180
1711168906.438,0.000,25.879,0.000,26.367,3.906
1711168906.442,0.000,22.949,0.000,31.738,-4.395
1711168906.446,0.000,26.367,0.000,26.367,33.203
1711168906.450,0.000,27.832,0.000,16.602,33.203
1711168906.454,0.000,26.855,0.000,20.996,-14.160
1711168906.458,46.387,30.762,15.137,26.855,27.344
1711168906.462,23.926,30.273,10.742,27.344,37.598
1711168906.466,-1.465,24.902,12.207,25.391,0.488
1711168906.470,19.043,29.297,15.137,27.344,36.133
1711168906.474,47.363,30.762,15.137,33.691,41.992
1711168906.477,30.273,26.855,12.695,29.785,37.598
1711168906.481,-5.859,27.832,10.742,24.902,39.062
1711168906.485,1.465,30.762,11.719,28.320,43.457
1711168906.489,42.969,29.785,13.184,33.691,0.488
1711168906.493,45.898,28.320,10.254,27.344,6.348
1711168906.497,8.301,27.344,5.371,17.578,66.406
1711168906.501,6.836,29.785,7.324,24.902,24.414
1711168906.505,0.000,30.273,0.000,34.668,0.977
1711168906.509,0.000,28.320,0.000,30.273,1.953
1711168906.513,0.000,26.855,0.000,26.855,-4.395
1711168906.517,0.000,26.367,0.000,25.879,41.504
1711168906.521,0.000,26.367,0.000,26.855,59.570
1711168906.524,0.000,25.879,0.000,31.738,19.043
1711168906.528,0.000,26.367,0.000,27.344,25.391
1711168906.532,0.000,28.809,0.000,17.578,64.941
1711168906.536,0.000,30.273,0.000,16.602,59.570
1711168906.540,0.000,31.250,0.000,20.996,19.531
1711168906.544,0.000,33.691,0.000,21.973,-12.695
1711168906.548,0.000,32.227,0.000,20.996,36.133
1711168906.552,5.371,27.832,11.230,20.020,7.324
1711168906.556,41.504,29.297,14.160,25.391,-23.926
1711168906.560,56.152,30.273,9.766,28.320,15.625
1711168906.564,23.926,29.297,7.812,26.855,41.992
1711168906.567,4.395,31.738,10.742,24.414,9.277
1711168906.571,31.738,33.203,9.277,24.902,-2.930
1711168906.575,58.594,34.180,7.324,31.250,-25.391
1711168906.579,27.832,34.668,4.883,29.785,-23.926
1711168906.583,-8.301,31.250,5.859,20.996,18.555
1711168906.587,20.020,29.297,10.742,26.367,33.203
1711168906.591,51.758,26.855,6.348,30.762,24.902
1711168906.595,32.715,25.391,2.930,24.414,34.180
1711168906.599,1.465,27.344,0.000,20.508,104.492
1711168906.603,15.137,28.320,0.000,19.531,83.496
1711168906.607,51.758,26.367,0.000,25.879,13.184
1711168906.610,49.805,22.461,0.000,31.250,4.395
1711168906.614,12.695,22.949,0.000,24.902,9.766
1711168906.618,6.348,23.438,0.000,23.438,35.156
1711168906.622,35.156,23.926,0.000,28.320,59.570
1711168906.626,42.969,25.391,0.000,29.297,91.309
1711168906.630,16.113,26.367,0.000,28.809,80.566
1711168906.634,1.953,27.344,0.000,28.809,65.918
1711168906.638,39.062,27.832,0.000,31.738,64.941
1711168906.642,62.012,25.879,0.000,34.668,57.617
1711168906.646,35.156,24.414,10.254,31.250,42.969
1711168906.650,10.254,24.902,10.254,27.344,45.410
1711168906.654,29.297,26.367,11.230,28.320,44.922
1711168906.658,64.941,26.367,12.207,33.203,62.012
1711168906.661,54.688,26.855,11.719,32.715,46.875
1711168906.665,8.789,26.855,6.348,28.809,34.180
1711168906.669,12.695,29.785,11.230,31.250,30.273
1711168906.673,51.270,29.785,19.043,31.250,78.125
1711168906.677,48.828,26.367,18.066,32.715,45.410
1711168906.681,11.719,24.902,15.137,29.297,-21.484
1711168906.685,-0.977,22.461,13.184,19.531,-19.531
1711168906.689,33.203,21.973,16.113,23.438,0.977
1711168906.693,49.316,24.902,16.113,27.344,76.660
1711168906.697,22.949,28.809,12.695,21.973,60.547
1711168906.701,6.348,27.344,13.184,19.531,38.574
1711168906.705,26.855,23.926,18.555,25.879,78.125
1711168906.709,53.711,29.297,20.996,34.668,25.879
1711168906.712,34.180,27.344,16.113,34.668,30.762
1711168906.716,2.441,23.438,14.160,26.855,79.590
1711168906.720,27.832,23.926,16.602,28.809,48.828
1711168906.724,66.895,25.879,15.625,32.715,31.250
1711168906.728,48.828,28.320,11.719,35.645,-5.859
1711168906.732,8.789,28.809,14.648,31.738,-6.348
1711168906.736,16.113,31.250,12.695,26.855,28.809
1711168906.740,0.000,31.250,0.000,32.715,29.297
1711168906.744,0.000,29.785,0.000,29.297,-4.395
1711168906.748,0.000,29.297,0.000,23.438,-40.039
1711168906.752,0.000,26.855,0.000,23.438,-25.391
1711168906.756,0.000,26.367,0.000,27.832,7.324
1711168906.760,0.000,28.809,0.000,33.203,1.953
1711168906.763,0.000,28.809,0.000,28.320,-0.977
1711168906.767,0.000,26.855,0.000,22.949,4.395
1711168906.771,0.000,23.926,0.000,27.344,41.016
1711168906.775,0.000,26.367,0.000,30.273,44.922
1711168906.779,0.000,29.297,0.000,30.273,0.488
1711168906.783,0.000,24.902,0.000,28.809,24.902
1711168906.786,5.371,24.414,10.742,28.320,68.848
1711168906.790,42.969,26.367,11.719,38.574,15.625
1711168906.794,42.969,25.879,10.742,41.992,-7.812
1711168906.798,9.277,23.438,8.789,38.574,65.430
1711168906.802,6.836,20.020,10.254,39.062,46.387
1711168906.806,40.527,23.926,12.207,41.016,57.617
1711168906.810,45.410,26.367,11.230,36.621,94.727
1711168906.814,13.672,26.855,14.648,26.367,59.570
1711168906.818,0.977,25.879,17.578,32.715,54.199
1711168906.821,36.621,24.414,14.648,37.109,59.570
1711168906.825,66.895,27.832,12.695,35.645,59.570
1711168906.829,32.715,29.297,16.113,33.203,77.148
1711168906.833,0.000,27.832,17.578,31.250,75.684
1711168906.836,0.000,29.297,20.020,39.551,14.160
1711168906.840,0.000,30.762,22.949,41.504,36.133
1711168906.844,0.000,28.809,21.973,31.250,59.082
1711168906.848,0.000,25.879,20.020,23.926,7.812
1711168906.852,0.000,20.996,22.949,27.832,22.461
1711168906.856,0.000,23.926,24.414,34.668,58.105
1711168906.860,0.000,28.809,22.949,37.598,67.871
1711168906.864,0.000,30.762,22.461,40.527,28.809
1711168906.868,0.000,30.762,19.043,40.039,24.902
1711168906.872,0.000,27.832,18.555,38.574,-4.883
1711168906.876,0.000,28.809,18.555,40.527,-27.832
1711168906.880,24.414,28.320,26.367,34.668,49.805
1711168906.883,0.000,28.320,27.344,32.227,22.461
1711168906.887,28.809,26.855,27.832,33.691,-3.906
1711168906.891,53.223,26.855,25.391,29.297,119.141
1711168906.895,30.762,28.809,25.391,25.391,102.539
1711168906.899,-1.953,24.414,24.414,21.484,-0.977
1711168906.903,16.113,22.949,24.902,25.391,50.293
1711168906.907,48.340,24.902,24.902,33.203,83.984
1711168906.911,38.574,25.391,26.855,30.273,32.227
1711168906.915,11.230,27.832,27.344,26.367,22.461
1711168906.919,15.137,26.855,20.996,29.785,27.832
1711168906.922,49.316,23.438,20.996,37.598,15.625
1711168906.926,56.152,24.414,0.000,37.109,-4.883
1711168906.930,19.531,27.832,0.000,31.738,-19.531
1711168906.934,12.207,28.809,0.000,32.227,46.875
1711168906.938,47.363,27.344,0.000,30.762,108.887
1711168906.942,51.758,24.902,0.000,27.832,62.988
1711168906.946,21.973,24.414,0.000,21.973,39.062
